RefId,IsBadBuy
73360,0.45000000000000001
73361,0.20000000000000001
73362,0.20000000000000001
73363,0.050000000000000003
73364,0.0
73365,0.20000000000000001
73366,0.14999999999999999
73367,0.0
73368,0.5
73369,0.050000000000000003
73370,0.050000000000000003
73371,0.0
73372,0.10000000000000001
73373,0.050000000000000003
73374,0.65000000000000002
73375,0.40000000000000002
73376,0.14999999999999999
73377,0.050000000000000003
73378,0.0
73379,0.20000000000000001
73380,0.050000000000000003
73381,0.29999999999999999
73382,0.14999999999999999
73383,0.14999999999999999
73384,0.25
73385,0.050000000000000003
73386,0.10000000000000001
73387,0.050000000000000003
73388,0.0
73389,0.10000000000000001
73390,0.10000000000000001
73391,0.050000000000000003
73392,0.29999999999999999
73393,0.050000000000000003
73394,0.14999999999999999
73395,0.10000000000000001
73396,0.20000000000000001
73397,0.0
73398,0.0
73399,0.20000000000000001
73400,0.20000000000000001
73401,0.20000000000000001
73402,0.14999999999999999
73403,0.40000000000000002
73404,0.10000000000000001
73405,0.25
73406,0.050000000000000003
73407,0.84999999999999998
73408,0.10000000000000001
73409,0.10000000000000001
73410,0.050000000000000003
73411,0.10000000000000001
73412,0.10000000000000001
73413,0.10000000000000001
73414,0.65000000000000002
73415,0.0
73416,0.050000000000000003
73417,0.90000000000000002
73418,0.75
73419,0.80000000000000004
73420,0.050000000000000003
73421,0.050000000000000003
73422,0.84999999999999998
73423,0.10000000000000001
73424,0.80000000000000004
73425,0.10000000000000001
73426,0.14999999999999999
73427,0.10000000000000001
73428,0.050000000000000003
73429,0.050000000000000003
73430,0.050000000000000003
73431,0.050000000000000003
73432,0.14999999999999999
73433,0.29999999999999999
73434,0.14999999999999999
73435,0.14999999999999999
73436,0.050000000000000003
73437,0.050000000000000003
73438,0.14999999999999999
73439,0.25
73440,0.90000000000000002
73441,0.20000000000000001
73442,0.050000000000000003
73443,0.20000000000000001
73444,0.050000000000000003
73445,0.20000000000000001
73446,0.14999999999999999
73447,0.14999999999999999
73448,0.0
73449,0.050000000000000003
73450,0.10000000000000001
73451,0.050000000000000003
73452,0.14999999999999999
73453,0.20000000000000001
73454,0.0
73455,0.050000000000000003
73456,0.14999999999999999
73457,0.10000000000000001
73458,0.75
73459,0.10000000000000001
73460,0.29999999999999999
73461,0.90000000000000002
73462,0.25
73463,0.20000000000000001
73464,0.34999999999999998
73465,0.14999999999999999
73466,0.050000000000000003
73467,0.75
73468,0.050000000000000003
73469,0.050000000000000003
73470,0.14999999999999999
73471,0.10000000000000001
73472,0.050000000000000003
73473,0.10000000000000001
73474,0.20000000000000001
73475,0.14999999999999999
73476,0.050000000000000003
73477,0.84999999999999998
73478,0.29999999999999999
73479,0.25
73480,0.80000000000000004
73481,0.10000000000000001
73482,0.10000000000000001
73483,0.10000000000000001
73484,0.050000000000000003
73485,0.10000000000000001
73486,0.94999999999999996
73487,0.0
73488,0.10000000000000001
73489,0.0
73490,0.050000000000000003
73491,0.94999999999999996
73492,0.0
73493,0.84999999999999998
73494,0.25
73495,0.050000000000000003
73496,0.10000000000000001
73497,0.10000000000000001
73498,0.90000000000000002
73499,0.25
73500,0.10000000000000001
73501,0.10000000000000001
73502,0.0
73503,0.25
73504,0.40000000000000002
73505,0.20000000000000001
73506,0.050000000000000003
73507,0.45000000000000001
73508,0.0
73509,0.20000000000000001
73510,0.20000000000000001
73511,0.25
73512,0.0
73513,0.14999999999999999
73514,0.050000000000000003
73515,0.0
73516,0.050000000000000003
73517,0.0
73518,0.29999999999999999
73519,0.14999999999999999
73520,0.69999999999999996
73521,0.20000000000000001
73522,0.34999999999999998
73523,0.10000000000000001
73524,0.84999999999999998
73525,0.34999999999999998
73526,0.050000000000000003
73527,0.10000000000000001
73528,0.0
73529,0.050000000000000003
73530,0.10000000000000001
73531,0.20000000000000001
73532,0.10000000000000001
73533,0.14999999999999999
73534,0.0
73535,0.25
73536,0.14999999999999999
73537,0.84999999999999998
73538,0.20000000000000001
73539,0.20000000000000001
73540,0.14999999999999999
73541,0.10000000000000001
73542,0.14999999999999999
73543,0.25
73544,0.34999999999999998
73545,0.050000000000000003
73546,0.050000000000000003
73547,0.10000000000000001
73548,0.25
73549,0.80000000000000004
73550,0.65000000000000002
73551,0.25
73552,0.45000000000000001
73553,0.0
73554,0.25
73555,0.050000000000000003
73556,0.14999999999999999
73557,0.25
73558,0.050000000000000003
73559,0.0
73560,0.94999999999999996
73561,0.14999999999999999
73562,0.14999999999999999
73563,0.14999999999999999
73564,0.20000000000000001
73565,0.10000000000000001
73566,0.94999999999999996
73567,0.75
73568,0.14999999999999999
73569,0.050000000000000003
73570,0.14999999999999999
73571,0.050000000000000003
73572,0.14999999999999999
73573,0.10000000000000001
73574,0.10000000000000001
73575,0.10000000000000001
73576,0.10000000000000001
73577,0.20000000000000001
73578,0.0
73579,0.10000000000000001
73580,0.20000000000000001
73581,0.84999999999999998
73582,0.29999999999999999
73583,0.10000000000000001
73584,0.14999999999999999
73585,0.14999999999999999
73586,0.050000000000000003
73587,0.90000000000000002
73588,0.050000000000000003
73589,0.25
73590,0.050000000000000003
73591,0.25
73592,0.050000000000000003
73593,0.20000000000000001
73594,0.14999999999999999
73595,0.050000000000000003
73596,0.90000000000000002
73597,0.34999999999999998
73598,0.20000000000000001
73599,0.10000000000000001
73600,0.10000000000000001
73601,0.25
73602,0.0
73603,0.0
73604,0.0
73605,0.050000000000000003
73606,0.0
73607,0.0
73608,0.20000000000000001
73609,0.14999999999999999
73610,0.14999999999999999
73611,0.14999999999999999
73612,0.84999999999999998
73613,0.050000000000000003
73614,0.29999999999999999
73615,0.20000000000000001
73616,0.20000000000000001
73617,0.14999999999999999
73618,0.050000000000000003
73619,0.050000000000000003
73620,0.050000000000000003
73621,0.050000000000000003
73622,0.14999999999999999
73623,0.25
73624,0.25
73625,0.29999999999999999
73626,0.10000000000000001
73627,0.29999999999999999
73628,0.10000000000000001
73629,0.20000000000000001
73630,0.34999999999999998
73631,0.29999999999999999
73632,0.20000000000000001
73633,0.14999999999999999
73634,0.050000000000000003
73635,0.20000000000000001
73636,0.20000000000000001
73637,0.10000000000000001
73638,0.050000000000000003
73639,0.34999999999999998
73640,0.20000000000000001
73641,0.20000000000000001
73642,0.0
73643,0.10000000000000001
73644,0.29999999999999999
73645,0.25
73646,0.90000000000000002
73647,0.0
73648,0.10000000000000001
73649,0.80000000000000004
73650,1.0
73651,0.20000000000000001
73652,0.84999999999999998
73653,0.80000000000000004
73654,0.94999999999999996
73655,1.0
73656,0.94999999999999996
73657,0.90000000000000002
73658,1.0
73659,0.90000000000000002
73660,1.0
73661,0.75
73662,0.94999999999999996
73663,0.80000000000000004
73664,0.84999999999999998
73665,0.75
73666,0.14999999999999999
73667,0.10000000000000001
73668,0.0
73669,0.25
73670,0.0
73671,0.20000000000000001
73672,0.0
73673,0.20000000000000001
73674,0.0
73675,0.050000000000000003
73676,0.10000000000000001
73677,0.050000000000000003
73678,0.10000000000000001
73679,0.25
73680,0.14999999999999999
73681,0.34999999999999998
73682,0.14999999999999999
73683,0.10000000000000001
73684,0.0
73685,0.14999999999999999
73686,0.050000000000000003
73687,0.050000000000000003
73688,0.14999999999999999
73689,0.14999999999999999
73690,0.40000000000000002
73691,0.10000000000000001
73692,0.050000000000000003
73693,0.050000000000000003
73694,0.050000000000000003
73695,0.10000000000000001
73696,0.10000000000000001
73697,0.050000000000000003
73698,0.0
73699,0.25
73700,0.45000000000000001
73701,0.14999999999999999
73702,0.050000000000000003
73703,0.10000000000000001
73704,0.10000000000000001
73705,0.050000000000000003
73706,0.20000000000000001
73707,0.25
73708,0.25
73709,0.40000000000000002
73710,0.050000000000000003
73711,0.14999999999999999
73712,0.29999999999999999
73713,0.29999999999999999
73714,0.10000000000000001
73715,0.20000000000000001
73716,0.25
73717,0.14999999999999999
73718,0.10000000000000001
73719,0.0
73720,0.14999999999999999
73721,0.20000000000000001
73722,0.90000000000000002
73723,0.050000000000000003
73724,0.10000000000000001
73725,0.050000000000000003
73726,0.14999999999999999
73727,0.10000000000000001
73728,0.25
73729,0.20000000000000001
73730,0.10000000000000001
73731,0.20000000000000001
73732,0.34999999999999998
73733,0.050000000000000003
73734,0.050000000000000003
73735,0.0
73736,0.34999999999999998
73737,0.050000000000000003
73738,0.050000000000000003
73739,0.0
73740,0.25
73741,0.10000000000000001
73742,0.0
73743,0.25
73744,0.94999999999999996
73745,0.050000000000000003
73746,0.0
73747,0.40000000000000002
73748,0.10000000000000001
73749,0.10000000000000001
73750,0.10000000000000001
73751,0.14999999999999999
73752,0.90000000000000002
73753,0.20000000000000001
73754,0.14999999999999999
73755,0.20000000000000001
73756,0.0
73757,0.14999999999999999
73758,0.0
73759,0.10000000000000001
73760,0.69999999999999996
73761,0.10000000000000001
73762,0.050000000000000003
73763,0.25
73764,0.10000000000000001
73765,0.050000000000000003
73766,0.0
73767,0.80000000000000004
73768,0.20000000000000001
73769,0.20000000000000001
73770,0.10000000000000001
73771,0.10000000000000001
73772,0.050000000000000003
73773,0.10000000000000001
73774,0.20000000000000001
73775,0.050000000000000003
73776,0.29999999999999999
73777,0.20000000000000001
73778,0.14999999999999999
73779,0.14999999999999999
73780,0.10000000000000001
73781,0.0
73782,0.050000000000000003
73783,0.10000000000000001
73784,0.050000000000000003
73785,0.14999999999999999
73786,0.20000000000000001
73787,0.25
73788,0.14999999999999999
73789,0.0
73790,0.050000000000000003
73791,0.050000000000000003
73792,0.10000000000000001
73793,0.25
73794,0.14999999999999999
73795,0.0
73796,0.14999999999999999
73797,0.0
73798,0.0
73799,0.050000000000000003
73800,0.14999999999999999
73801,0.10000000000000001
73802,0.0
73803,0.050000000000000003
73804,0.0
73805,0.0
73806,0.25
73807,0.10000000000000001
73808,0.14999999999999999
73809,0.14999999999999999
73810,0.0
73811,0.10000000000000001
73812,0.0
73813,0.14999999999999999
73814,0.050000000000000003
73815,0.10000000000000001
73816,0.94999999999999996
73817,0.0
73818,0.14999999999999999
73819,0.84999999999999998
73820,0.14999999999999999
73821,0.34999999999999998
73822,0.14999999999999999
73823,0.050000000000000003
73824,0.20000000000000001
73825,0.14999999999999999
73826,0.0
73827,0.29999999999999999
73828,0.10000000000000001
73829,0.0
73830,0.34999999999999998
73831,0.0
73832,0.10000000000000001
73833,0.25
73834,0.75
73835,0.10000000000000001
73836,0.050000000000000003
73837,0.0
73838,0.0
73839,0.20000000000000001
73840,0.25
73841,0.050000000000000003
73842,0.10000000000000001
73843,0.10000000000000001
73844,0.20000000000000001
73845,0.10000000000000001
73846,0.050000000000000003
73847,0.050000000000000003
73848,1.0
73849,0.29999999999999999
73850,0.59999999999999998
73851,0.10000000000000001
73852,0.20000000000000001
73853,0.050000000000000003
73854,0.10000000000000001
73855,0.050000000000000003
73856,0.25
73857,0.25
73858,0.0
73859,0.0
73860,0.25
73861,0.14999999999999999
73862,0.050000000000000003
73863,0.0
73864,0.10000000000000001
73865,0.14999999999999999
73866,0.20000000000000001
73867,0.25
73868,0.050000000000000003
73869,0.050000000000000003
73870,0.25
73871,0.0
73872,0.0
73873,0.0
73874,0.050000000000000003
73875,0.050000000000000003
73876,0.34999999999999998
73877,0.10000000000000001
73878,0.050000000000000003
73879,0.050000000000000003
73880,0.14999999999999999
73881,0.14999999999999999
73882,0.14999999999999999
73883,0.14999999999999999
73884,0.0
73885,0.20000000000000001
73886,0.050000000000000003
73887,0.29999999999999999
73888,0.0
73889,0.050000000000000003
73890,0.10000000000000001
73891,0.0
73892,0.14999999999999999
73893,0.14999999999999999
73894,0.0
73895,0.0
73896,0.050000000000000003
73897,0.0
73898,0.10000000000000001
73899,0.050000000000000003
73900,0.14999999999999999
73901,0.34999999999999998
73902,0.0
73903,0.10000000000000001
73904,0.14999999999999999
73905,0.90000000000000002
73906,0.25
73907,0.45000000000000001
73908,0.14999999999999999
73909,0.050000000000000003
73910,0.34999999999999998
73911,0.0
73912,0.14999999999999999
73913,0.10000000000000001
73914,1.0
73915,0.20000000000000001
73916,0.050000000000000003
73917,0.0
73918,0.14999999999999999
73919,0.10000000000000001
73920,0.84999999999999998
73921,0.94999999999999996
73922,0.14999999999999999
73923,0.94999999999999996
73924,0.10000000000000001
73925,0.0
73926,0.34999999999999998
73927,0.10000000000000001
73928,0.14999999999999999
73929,0.14999999999999999
73930,0.29999999999999999
73931,0.10000000000000001
73932,0.10000000000000001
73933,0.050000000000000003
73934,0.050000000000000003
73935,0.050000000000000003
73936,0.14999999999999999
73937,0.14999999999999999
73938,0.0
73939,0.14999999999999999
73940,0.0
73941,0.14999999999999999
73942,0.050000000000000003
73943,0.0
73944,0.29999999999999999
73945,0.050000000000000003
73946,0.050000000000000003
73947,0.050000000000000003
73948,0.29999999999999999
73949,0.5
73950,0.14999999999999999
73951,0.10000000000000001
73952,0.14999999999999999
73953,0.29999999999999999
73954,0.050000000000000003
73955,0.84999999999999998
73956,0.0
73957,0.050000000000000003
73958,0.050000000000000003
73959,0.34999999999999998
73960,0.25
73961,0.10000000000000001
73962,0.14999999999999999
73963,0.050000000000000003
73964,0.40000000000000002
73965,0.14999999999999999
73966,0.10000000000000001
73967,0.0
73968,0.20000000000000001
73969,0.20000000000000001
73970,0.0
73971,0.25
73972,0.40000000000000002
73973,0.0
73974,0.14999999999999999
73975,0.20000000000000001
73976,0.0
73977,0.29999999999999999
73978,0.14999999999999999
73979,0.10000000000000001
73980,0.14999999999999999
73981,0.10000000000000001
73982,0.20000000000000001
73983,0.050000000000000003
73984,0.0
73985,0.0
73986,0.10000000000000001
73987,0.10000000000000001
73988,0.25
73989,0.84999999999999998
73990,0.10000000000000001
73991,0.10000000000000001
73992,0.14999999999999999
73993,0.14999999999999999
73994,0.0
73995,0.10000000000000001
73996,0.050000000000000003
73997,0.0
73998,0.050000000000000003
73999,0.29999999999999999
74000,0.0
74001,0.14999999999999999
74002,0.80000000000000004
74003,0.050000000000000003
74004,0.34999999999999998
74005,0.14999999999999999
74006,0.10000000000000001
74007,0.10000000000000001
74008,0.050000000000000003
74009,0.0
74010,0.84999999999999998
74011,0.40000000000000002
74012,0.25
74013,0.10000000000000001
74014,0.34999999999999998
74015,0.20000000000000001
74016,0.20000000000000001
74017,0.84999999999999998
74018,0.14999999999999999
74019,0.20000000000000001
74020,0.25
74021,0.0
74022,0.10000000000000001
74023,0.0
74024,0.34999999999999998
74025,0.14999999999999999
74026,0.14999999999999999
74027,0.0
74028,0.050000000000000003
74029,0.14999999999999999
74030,0.14999999999999999
74031,0.34999999999999998
74032,0.0
74033,0.14999999999999999
74034,0.29999999999999999
74035,0.050000000000000003
74036,0.050000000000000003
74037,0.94999999999999996
74038,0.0
74039,0.050000000000000003
74040,0.29999999999999999
74041,0.20000000000000001
74042,0.050000000000000003
74043,0.20000000000000001
74044,0.20000000000000001
74045,0.050000000000000003
74046,0.050000000000000003
74047,0.0
74048,0.10000000000000001
74049,0.14999999999999999
74050,0.10000000000000001
74051,0.10000000000000001
74052,0.10000000000000001
74053,0.20000000000000001
74054,0.10000000000000001
74055,0.25
74056,0.10000000000000001
74057,0.050000000000000003
74058,0.050000000000000003
74059,0.050000000000000003
74060,0.20000000000000001
74061,0.14999999999999999
74062,0.20000000000000001
74063,0.84999999999999998
74064,0.14999999999999999
74065,0.10000000000000001
74066,0.20000000000000001
74067,0.10000000000000001
74068,0.10000000000000001
74069,0.20000000000000001
74070,0.050000000000000003
74071,0.050000000000000003
74072,0.050000000000000003
74073,0.050000000000000003
74074,0.0
74075,0.14999999999999999
74076,0.0
74077,0.14999999999999999
74078,0.25
74079,0.050000000000000003
74080,0.0
74081,0.050000000000000003
74082,0.050000000000000003
74083,0.10000000000000001
74084,0.0
74085,0.14999999999999999
74086,0.050000000000000003
74087,0.10000000000000001
74088,0.10000000000000001
74089,0.050000000000000003
74090,0.14999999999999999
74091,0.0
74092,0.10000000000000001
74093,0.0
74094,0.050000000000000003
74095,0.0
74096,0.94999999999999996
74097,0.050000000000000003
74098,0.050000000000000003
74099,0.0
74100,0.10000000000000001
74101,0.0
74102,0.34999999999999998
74103,0.050000000000000003
74104,0.14999999999999999
74105,0.14999999999999999
74106,0.050000000000000003
74107,0.34999999999999998
74108,0.29999999999999999
74109,0.20000000000000001
74110,0.20000000000000001
74111,0.0
74112,0.050000000000000003
74113,0.25
74114,0.10000000000000001
74115,0.10000000000000001
74116,0.94999999999999996
74117,0.20000000000000001
74118,0.29999999999999999
74119,0.40000000000000002
74120,0.25
74121,0.0
74122,0.40000000000000002
74123,0.84999999999999998
74124,0.10000000000000001
74125,0.10000000000000001
74126,0.050000000000000003
74127,0.0
74128,0.0
74129,0.0
74130,0.0
74131,0.84999999999999998
74132,0.10000000000000001
74133,0.0
74134,0.050000000000000003
74135,0.29999999999999999
74136,0.0
74137,0.14999999999999999
74138,0.34999999999999998
74139,0.10000000000000001
74140,0.10000000000000001
74141,0.10000000000000001
74142,0.050000000000000003
74143,0.050000000000000003
74144,0.0
74145,1.0
74146,0.050000000000000003
74147,0.20000000000000001
74148,0.10000000000000001
74149,0.25
74150,0.20000000000000001
74151,0.0
74152,0.0
74153,0.050000000000000003
74154,0.20000000000000001
74155,0.050000000000000003
74156,0.80000000000000004
74157,0.29999999999999999
74158,0.20000000000000001
74159,0.14999999999999999
74160,0.90000000000000002
74161,0.14999999999999999
74162,0.10000000000000001
74163,0.29999999999999999
74164,0.0
74165,0.10000000000000001
74166,0.050000000000000003
74167,0.14999999999999999
74168,0.84999999999999998
74169,0.050000000000000003
74170,0.20000000000000001
74171,0.90000000000000002
74172,0.050000000000000003
74173,0.20000000000000001
74174,0.20000000000000001
74175,0.0
74176,0.10000000000000001
74177,0.25
74178,0.050000000000000003
74179,0.94999999999999996
74180,0.0
74181,0.20000000000000001
74182,0.050000000000000003
74183,0.29999999999999999
74184,0.050000000000000003
74185,0.0
74186,0.050000000000000003
74187,0.10000000000000001
74188,0.0
74189,0.29999999999999999
74190,0.10000000000000001
74191,0.050000000000000003
74192,0.050000000000000003
74193,0.94999999999999996
74194,0.20000000000000001
74195,0.050000000000000003
74196,0.40000000000000002
74197,0.050000000000000003
74198,0.0
74199,0.14999999999999999
74200,0.0
74201,0.14999999999999999
74202,0.14999999999999999
74203,0.20000000000000001
74204,0.050000000000000003
74205,0.0
74206,0.050000000000000003
74207,0.14999999999999999
74208,0.34999999999999998
74209,0.0
74210,0.0
74211,0.25
74212,0.14999999999999999
74213,0.10000000000000001
74214,0.14999999999999999
74215,0.0
74216,0.050000000000000003
74217,0.10000000000000001
74218,0.050000000000000003
74219,0.10000000000000001
74220,0.0
74221,0.25
74222,0.0
74223,0.20000000000000001
74224,0.10000000000000001
74225,0.10000000000000001
74226,0.25
74227,0.14999999999999999
74228,0.10000000000000001
74229,0.050000000000000003
74230,0.14999999999999999
74231,0.10000000000000001
74232,0.050000000000000003
74233,0.050000000000000003
74234,0.0
74235,0.0
74236,0.20000000000000001
74237,0.20000000000000001
74238,0.10000000000000001
74239,0.25
74240,0.34999999999999998
74241,0.050000000000000003
74242,0.0
74243,0.10000000000000001
74244,0.0
74245,0.29999999999999999
74246,0.80000000000000004
74247,0.10000000000000001
74248,0.10000000000000001
74249,0.10000000000000001
74250,0.0
74251,0.20000000000000001
74252,0.050000000000000003
74253,0.20000000000000001
74254,0.25
74255,0.10000000000000001
74256,0.14999999999999999
74257,0.14999999999999999
74258,0.0
74259,0.10000000000000001
74260,0.0
74261,0.050000000000000003
74262,0.10000000000000001
74263,0.69999999999999996
74264,0.0
74265,0.0
74266,0.14999999999999999
74267,0.10000000000000001
74268,0.94999999999999996
74269,0.25
74270,0.050000000000000003
74271,0.10000000000000001
74272,0.050000000000000003
74273,0.10000000000000001
74274,0.14999999999999999
74275,0.10000000000000001
74276,0.10000000000000001
74277,0.0
74278,0.10000000000000001
74279,0.10000000000000001
74280,0.69999999999999996
74281,0.25
74282,0.0
74283,0.050000000000000003
74284,0.050000000000000003
74285,0.14999999999999999
74286,0.10000000000000001
74287,0.10000000000000001
74288,0.0
74289,0.0
74290,0.69999999999999996
74291,0.10000000000000001
74292,0.10000000000000001
74293,0.10000000000000001
74294,0.69999999999999996
74295,0.050000000000000003
74296,0.45000000000000001
74297,0.69999999999999996
74298,0.050000000000000003
74299,0.90000000000000002
74300,0.050000000000000003
